Name,Brand,Category,Size,Unit,Price,SellingPrice,Discount
PediaSure Premium Chocolate Refill Pack 400g,Spencers,Beverages,400.0,gm,545.0,545.0,0.0
Pediasure Vanilla Delight Refill Pack 400g,Spencers,Beverages,400.0,gm,520.0,520.0,0.0
Women's Horlicks Caramel Flavour Box 400g,Spencers,Beverages,400.0,gm,284.0,284.0,0.0
Women's Horlicks Chocolate Flavour Box 400g,Spencers,Beverages,400.0,gm,284.0,284.0,0.0
Horlicks Junior Stage 2 Original 500g,Spencers,Beverages,500.0,gm,273.0,273.0,0.0
Junior Horlicks Stage 2 Chocolate Flavour 500g,Spencers,Beverages,500.0,gm,273.0,273.0,0.0
Women's Horlicks Chocolate Flavour Jar 400g,Spencers,Beverages,400.0,gm,299.0,299.0,0.0
Women's Horlicks Caramel Flavour Jar 400g,Spencers,Beverages,400.0,gm,299.0,299.0,0.0
MTR Badam Drink Mix Jar 500g,Spencers,Beverages,500.0,gm,205.0,205.0,0.0
Horlicks Chocolate Delight 1kg,Spencers,Beverages,1.0,kg,355.0,355.0,0.0
Mother's Horlicks 500g,Spencers,Beverages,500.0,gm,515.0,515.0,0.0
Horlicks Junior Chocolate Jar 500g,Spencers,Beverages,500.0,gm,288.0,288.0,0.0
Horlicks Lite 450g,Spencers,Beverages,450.0,gm,298.0,298.0,0.0
Horlicks Chocolate Delight Box 500g,Spencers,Beverages,500.0,gm,204.0,204.0,0.0
Horlicks Junior Stage 1 Jar 500g,Spencers,Beverages,500.0,gm,288.0,288.0,0.0
Horlicks Classic Malt Box 1kg,Spencers,Beverages,1.0,kg,428.0,428.0,0.0
Horlicks Junior DHA 500g,Spencers,Beverages,500.0,gm,273.0,273.0,0.0
Horlicks Lite Badam Refill 500g,Spencers,Beverages,500.0,gm,288.0,288.0,0.0
Chakki Atta Aashirvaad 10 Kg,storese,Grocery & Staples,10.0,kg,480.0,450.0,6.25
Atta Multi grain Aashirvaad 5 Kg,storese,Grocery & Staples,5.0,kg,310.0,295.0,4.84
Whole Wheat Atta Aashirvaad Select 5Kg,storese,Grocery & Staples,5.0,kg,300.0,285.0,5.0
Atta sugar release control Aashirvaad 1 kg,storese,Grocery & Staples,1.0,kg,64.0,61.0,4.69
Atta Multi grain Aashirvaad 1 kg,storese,Grocery & Staples,1.0,kg,62.0,59.0,4.84
Sunflower Oil  Dhara 5 Ltr,storese,Grocery & Staples,5.0,ltr,675.0,674.0,0.15
Rice Bran Oil PATANJALI 1 Ltr,storese,Grocery & Staples,1.0,ltr,115.0,109.0,5.22
Sunflower Oil Fortune 1 Ltr,storese,Grocery & Staples,1.0,ltr,132.0,124.0,6.06
Soya Oil Fortune 1 Ltr,storese,Grocery & Staples,1.0,ltr,135.0,124.0,8.15
Rice Bran Health Oil Fortune 1 Ltr,storese,Grocery & Staples,1.0,ltr,130.0,124.0,4.62
Oil Tasty Losorb Saffola 1 Ltr,storese,Grocery & Staples,1.0,ltr,120.0,114.0,5.0
Sunflower Oil Dhara 1 Ltr,storese,Grocery & Staples,1.0,ltr,130.0,129.0,0.77
Sugar Town 24Crt 1 Kg,storese,Grocery & Staples,1.0,kg,60.0,54.0,10.0
Sugar Town 18Crt 1 Kg,storese,Grocery & Staples,1.0,kg,52.0,47.0,9.62
Salt Powder Tata 1 Kg,storese,Grocery & Staples,1.0,kg,19.0,18.0,5.26
salt Iodized Aashirvaad 1 kg,storese,Grocery & Staples,1.0,kg,19.0,18.0,5.26
Salt Powder Lite (Low Sodium) Tata 1 Kg,storese,Grocery & Staples,1.0,kg,35.0,33.0,5.71
Rice Dosa Town 1kg,storese,Grocery & Staples,1.0,kg,53.0,48.0,9.43
Rice Idly staff Town 1 Kg,storese,Grocery & Staples,1.0,kg,54.0,49.0,9.26
Rice Idly Lb 10 Town 1 Kg,storese,Grocery & Staples,1.0,kg,60.0,54.0,10.0
Rice Idly Car (Salem Rice) Town 1 Kg,storese,Grocery & Staples,1.0,kg,66.0,59.0,10.61
Rice Raw Staff Town 1 Kg,storese,Grocery & Staples,1.0,kg,85.0,77.0,9.41
Rice Sona Raw 18 Carat Town 1 Kg,storese,Grocery & Staples,1.0,kg,90.0,81.0,10.0
Rice Sona Raw 24 Carat Town 1 Kg,storese,Grocery & Staples,1.0,kg,94.0,85.0,9.57
Rice Bullet (Kolam) Town 18 Crt 1 Kg,storese,Grocery & Staples,1.0,kg,104.0,94.0,9.62
Rice Sona Raw Unpolished Organic Town 1 Kg,storese,Grocery & Staples,1.0,kg,106.0,95.0,10.38
Rice Basmathi 18 Carat Town 1 Kg,storese,Grocery & Staples,1.0,kg,186.0,167.0,10.22
Rice Sona Raw 18 Carat Town 5 Kg,storese,Grocery & Staples,5.0,kg,419.0,377.0,10.02
Rice Staff Town 25 Kg,storese,Grocery & Staples,25.0,kg,1350.0,1215.0,10.0
Unpolished Toor Dal Prasastha 1Kg,storese,Grocery & Staples,1.0,kg,140.0,133.0,5.0
Moong dal 24 Mantra organic 1 kg,storese,Grocery & Staples,1.0,kg,190.0,181.0,4.74
Toor Dal 24 Carat Town 1 Kg,storese,Grocery & Staples,1.0,kg,160.0,144.0,10.0
Moong Dal 24 Carat Town 1 Kg,storese,Grocery & Staples,1.0,kg,155.0,140.0,9.68
Gram Dal 24 Carat Town 250 Gms,storese,Grocery & Staples,250.0,gm,31.0,28.0,9.68
Moong Dal Staff Town 250 Gms,storese,Grocery & Staples,250.0,gm,35.0,32.0,8.57
Masoor Dal 24 Carat Town 250 Gms,storese,Grocery & Staples,250.0,gm,39.0,35.0,10.26
Moong Dal 18 Carat Town 250 Gms,storese,Grocery & Staples,250.0,gm,40.0,36.0,10.0
Masoor Dal Organic Town 250 Gms,storese,Grocery & Staples,250.0,gm,50.0,45.0,10.0
Toor Dal 24 Carat Town 500 Gms,storese,Grocery & Staples,500.0,gm,68.0,61.0,10.29
Urad Dal 24 Carat Town 500 Gms,storese,Grocery & Staples,500.0,gm,70.0,63.0,10.0
Channa Dal Organic Town 500 Gms,storese,Grocery & Staples,500.0,gm,99.0,89.0,10.1
Moosor Dal Bodi Town 250 Gms,storese,Grocery & Staples,250.0,gm,156.0,140.0,10.26
Honey patanjali 250 gram,storese,Grocery & Staples,250.0,gm,75.0,71.0,5.33
Kashmiri Mirch Powder Catch 100Gms,storese,Grocery & Staples,100.0,gm,50.0,48.0,4.0
Chana Masala Powder MDH 100 Gms,storese,Grocery & Staples,100.0,gm,62.0,59.0,4.84
Chunky chat Sabzi Masala Powder(Multi Purpose) MDH 100 Gms,storese,Grocery & Staples,100.0,gm,50.0,48.0,4.0
Kashmiri Mirch Chilli Powder MDH 100 Gms,storese,Grocery & Staples,100.0,gm,56.0,53.0,5.36
Deggi Mirch Chilli Powder MDH 100 Gms,storese,Grocery & Staples,100.0,gm,56.0,53.0,5.36
Curry Powder MDH 100 Gms,storese,Grocery & Staples,100.0,gm,57.0,54.0,5.26
Chat Chunky Masala MDH 100 Gms,storese,Grocery & Staples,100.0,gm,62.0,59.0,4.84
Cumin Powder MDH 100 Grams,storese,Grocery & Staples,100.0,gm,67.0,60.0,10.45
Pav Bhaji Masala Powder MDH 100 Gms,storese,Grocery & Staples,100.0,gm,64.0,61.0,4.69
Chicken Masala Powder MDH 100 Gms,storese,Grocery & Staples,100.0,gm,65.0,62.0,4.62
Kitchen King (Mixed Spices Powder) MDH 100 Gms,storese,Grocery & Staples,100.0,gm,66.0,63.0,4.55
Meat Ka Masala Powder (Mutton) MDH 100 Gms,storese,Grocery & Staples,100.0,gm,68.0,65.0,4.41
Cumin (Jeera) Powder Everest 100 Gms,storese,Grocery & Staples,100.0,gm,51.0,48.0,5.88
Chaat Masala Powder Everest 100 Gms,storese,Grocery & Staples,100.0,gm,62.0,59.0,4.84
Dry Ginger Powder Everest 100 Gms,storese,Grocery & Staples,100.0,gm,72.0,59.0,18.06
kasuri methi Everest 100 Gms,storese,Grocery & Staples,100.0,gm,84.0,60.0,28.57
Meat Masala Powder Everest 100 Gms,storese,Grocery & Staples,100.0,gm,72.0,68.0,5.56
Chicken Masala Powder Everest 100 Gms,storese,Grocery & Staples,100.0,gm,72.0,68.0,5.56
Garam Masala Powder Everest 100 Gms,storese,Grocery & Staples,100.0,gm,78.0,74.0,5.13
Coriander Powder Everest 500 Gms,storese,Grocery & Staples,500.0,gm,135.0,124.0,8.15
Turmeric Powder Everest 500 Gms,storese,Grocery & Staples,500.0,gm,135.0,124.0,8.15
Tikhalal (Red Chilli Powder) Everest 500 Gms,storese,Grocery & Staples,500.0,gm,185.0,133.0,28.11
Sambhar Masala Powder Everest 100 Gms,storese,Grocery & Staples,100.0,gm,47.0,45.0,4.26
Chhole Masala Powder Everest 100 Gms,storese,Grocery & Staples,100.0,gm,63.0,60.0,4.76
Kitchen King Masala Powder Everest 100 Gms,storese,Grocery & Staples,100.0,gm,65.0,62.0,4.62
Pav Bhaji Masala Powder Everest 100 Gms,storese,Grocery & Staples,100.0,gm,66.0,63.0,4.55
Amchur Powder Everest Dry mango 100 Gms,storese,Grocery & Staples,100.0,gm,70.0,67.0,4.29
Batter Idly and Dosa Paaka 1Kg,storese,Grocery & Staples,1.0,kg,75.0,71.0,5.33
Sambar Powder MTR-200 Gms,storese,Grocery & Staples,1.0,unit(s),90.0,86.0,4.44
Rice Tamarind/ Puliagare Paste MTR 200 Gms,storese,Grocery & Staples,200.0,gm,90.0,86.0,4.44
Turmeric Powder Sparsh 500 Gms,storese,Grocery & Staples,500.0,gm,130.0,124.0,4.62
Chilli Powder Sparsh 500 Gms,storese,Grocery & Staples,500.0,gm,130.0,124.0,4.62
Sundrop Oil Heart 1 Ltr,storese,Grocery & Staples,1.0,ltr,210.0,209.0,0.48
Methi Staff Town 100 Gms,storese,Grocery & Staples,100.0,gm,10.0,9.0,10.0
Vermicelli Seviyan MTR 150 Gms,storese,Grocery & Staples,150.0,gm,16.0,15.0,6.25
Vermicelli Bambino 150 Gms,storese,Grocery & Staples,150.0,gm,16.0,15.0,6.25
Vermicelli Roasted Short Anil 180 Gms,storese,Grocery & Staples,180.0,gm,17.0,16.0,5.88
Methi 18 Carat Town 100 Gms,storese,Grocery & Staples,100.0,gm,18.0,16.0,11.11
Mustard Oil Town 165ml,storese,Grocery & Staples,165.0,ml,65.0,52.0,20.0
Maida Staff Town 500 Gms,storese,Grocery & Staples,500.0,gm,20.0,18.0,10.0
Sada Sorshe Town 100 Gms,storese,Grocery & Staples,100.0,gm,20.0,18.0,10.0
Methi Organic Town 100Gms,storese,Grocery & Staples,100.0,gm,21.0,19.0,9.52
Mustard (Big) Town 100 Gms,storese,Grocery & Staples,100.0,gm,23.0,21.0,8.7
Salt Powder 24 Carat Town 1 Kg,storese,Grocery & Staples,1.0,kg,23.0,21.0,8.7
Mustard Black Organic Town 100 g,storese,Grocery & Staples,100.0,gm,24.0,22.0,8.33
Maida Town 500 Gms,storese,Grocery & Staples,500.0,gm,26.0,23.0,11.54
Sugar Bura Town 200 Gms,storese,Grocery & Staples,200.0,gm,25.0,23.0,8.0
Mustard Yellow Town 100 Gms,storese,Grocery & Staples,100.0,gm,26.0,23.0,11.54
Sugar Diamond White Town 200Gms,storese,Grocery & Staples,200.0,gm,26.0,23.0,11.54
Gulabi Gram 18 Carat Town 250 Gms,storese,Grocery & Staples,250.0,gm,26.0,23.0,11.54
Sooji Regular Town 500 Gms,storese,Grocery & Staples,500.0,gm,26.0,23.0,11.54
Palav Leaves (Bay Leaf) Town 50 Gms,storese,Grocery & Staples,50.0,gm,25.0,23.0,8.0
Lemon Salt Town 50 Gms,storese,Grocery & Staples,50.0,gm,25.0,23.0,8.0
Corn Flour Town 100 Gms,storese,Grocery & Staples,100.0,gm,26.0,23.0,11.54
Tasting Powder Town 50 Gms,storese,Grocery & Staples,50.0,gm,25.0,23.0,8.0
Sugar Breakfast Town 200 Gms,storese,Grocery & Staples,200.0,gm,25.0,23.0,8.0
Sugar Icing Town 200 Gms,storese,Grocery & Staples,200.0,gm,25.0,23.0,8.0
Cooking Soda 100gms,storese,Grocery & Staples,100.0,gm,25.0,23.0,8.0
Sprinklers Sendha Namak Catch 50Gms,storese,Grocery & Staples,50.0,gm,24.0,23.0,4.17
Gulabi Gram 24 Carat Town 250 Gms,storese,Grocery & Staples,250.0,gm,28.0,25.0,10.71
Macaroni Town 200 Gms,storese,Grocery & Staples,200.0,gm,28.0,25.0,10.71
Wheat Broken Town 250 Gms,storese,Grocery & Staples,250.0,gm,30.0,27.0,10.0
Turmeric Powder Prasastha 100 Gms,storese,Grocery & Staples,100.0,gm,28.0,27.0,3.57
Til Ram Town 100 Gms,storese,Grocery & Staples,100.0,gm,31.0,28.0,9.68
Fried Gram 18 Carat Town 250 Gms,storese,Grocery & Staples,250.0,gm,31.0,28.0,9.68
Coriander Powder Eastern 100Gms,storese,Grocery & Staples,100.0,gm,30.0,29.0,3.33
Black Salt Crystal Town 200 g,storese,Grocery & Staples,200.0,gm,31.0,29.0,6.45
Sprinklers Dahi Masala Catch 50Gms,storese,Grocery & Staples,50.0,gm,30.0,29.0,3.33
Red Chilli Powder (De Stemmed) Prasastha 100 Gms,storese,Grocery & Staples,100.0,gm,30.0,29.0,3.33
Gulabi Gram staff Town 250 Gms,storese,Grocery & Staples,250.0,gm,33.0,30.0,9.09
Salt Crystal Town 1 Kg (Pack of 2),storese,Grocery & Staples,2.0,unit(s),33.0,30.0,9.09
Turmeric Powder MTR 100 Gms,storese,Grocery & Staples,100.0,gm,32.0,30.0,6.25
Jeera Powder Town 50 Gms,storese,Grocery & Staples,50.0,gm,33.0,30.0,9.09
Sprinklers Iodized Table Salt Catch 200Gms,storese,Grocery & Staples,200.0,gm,32.0,30.0,6.25
Avalakki (Poha) Thick Staff Town 500g,storese,Grocery & Staples,500.0,gm,34.0,31.0,8.82
Sabakki (Sabudana) Nylon Town 250 Gms,storese,Grocery & Staples,250.0,gm,34.0,31.0,8.82
Sabbakki Special Small (Sabudana small) Town 250 Gms,storese,Grocery & Staples,250.0,gm,34.0,31.0,8.82
Flax Seeds Organic Town 100 gm,storese,Grocery & Staples,100.0,gm,34.0,31.0,8.82
Marati Moggu Town 25 Gms,storese,Grocery & Staples,25.0,gm,34.0,31.0,8.82
Garam Masala Nisarga 100 Gms,storese,Grocery & Staples,100.0,gm,40.0,32.0,20.0
Till White Organic Town 100 Gms,storese,Grocery & Staples,100.0,gm,36.0,32.0,11.11
Ragi Flour 24 Carat Town 500gms,storese,Grocery & Staples,500.0,gm,35.0,32.0,8.57
Karamani 24 Carat Town 250 Gms,storese,Grocery & Staples,250.0,gm,36.0,32.0,11.11
Gram Flour 18 Carat Town 250 Gms,storese,Grocery & Staples,250.0,gm,35.0,32.0,8.57
Peas White 24 Carat Town 250 Gms,storese,Grocery & Staples,250.0,gm,35.0,32.0,8.57
Til White Town 100 Gms,storese,Grocery & Staples,100.0,gm,36.0,32.0,11.11
Chilli Powder Eastern 100Gms,storese,Grocery & Staples,100.0,gm,35.0,33.0,5.71
Papad Rice Town 100 Gms,storese,Grocery & Staples,100.0,gm,43.0,34.0,20.93
Green Moong Staff Town 250 Gms,storese,Grocery & Staples,250.0,gm,39.0,35.0,10.26
Sprinklers Black Salt Catch 200Gms,storese,Grocery & Staples,200.0,gm,37.0,35.0,5.41
Jaggery Liquid Town 250 Gms,storese,Grocery & Staples,250.0,gm,45.0,36.0,20.0
Coriander Powder Town 100 Gms,storese,Grocery & Staples,100.0,gm,40.0,36.0,10.0
Karamani White 18 Carat Town 250 Gms,storese,Grocery & Staples,250.0,gm,40.0,36.0,10.0
Moong Green 24 Carat Town 250 Gms,storese,Grocery & Staples,250.0,gm,40.0,36.0,10.0
Guntur Chilly 24 Carat Town 100 Gms,storese,Grocery & Staples,100.0,gm,40.0,36.0,10.0
Vermicelli Town 500 Gms,storese,Grocery & Staples,500.0,gm,46.0,37.0,19.57
Groundnut staff Town 250 Gms,storese,Grocery & Staples,250.0,gm,41.0,37.0,9.76
Til Nylon Town 100 Gms,storese,Grocery & Staples,100.0,gm,41.0,37.0,9.76
Ajwain Seeds (Omam) Town 50 Gms,storese,Grocery & Staples,50.0,gm,41.0,37.0,9.76
Vermicelli Rice Sevai MTR 400Gms,storese,Grocery & Staples,400.0,gm,40.0,38.0,5.0
Vermicelli Seviyan MTR 400 Gms,storese,Grocery & Staples,400.0,gm,40.0,38.0,5.0
Fresh Sprouts Green Moong Town 200 g,storese,Grocery & Staples,200.0,gm,48.0,38.0,20.83
Avalakki (Poha) Medium Town 500gms,storese,Grocery & Staples,500.0,gm,43.0,39.0,9.3
Avalakki (Poha) Thick Town 500 Gms,storese,Grocery & Staples,500.0,gm,43.0,39.0,9.3
Groundnut 18 Carat Town 250gms,storese,Grocery & Staples,250.0,gm,44.0,40.0,9.09
Groundnut Nati Town 250 Gms,storese,Grocery & Staples,250.0,gm,44.0,40.0,9.09
Jaggery Round Staff Town 500 Gms,storese,Grocery & Staples,500.0,gm,46.0,41.0,10.87
Chakki atta Staff Town 1kg,storese,Grocery & Staples,1.0,kg,46.0,41.0,10.87
Rajma White Town 250 Gms,storese,Grocery & Staples,250.0,gm,45.0,41.0,8.89
Moong Chilka Town 250 Gms,storese,Grocery & Staples,250.0,gm,45.0,41.0,8.89
Groundnut 24 Carat Town 250 Gms,storese,Grocery & Staples,250.0,gm,45.0,41.0,8.89
Chutney Powder Groundnut Town 100 Gms,storese,Grocery & Staples,100.0,gm,52.0,42.0,19.23
Vermicelli Roasted Anil 450 Gms,storese,Grocery & Staples,450.0,gm,45.0,43.0,4.44
Gram Flour Organic Town 250 Gms,storese,Grocery & Staples,250.0,gm,48.0,43.0,10.42
Moong Dal 24 Carat Town 250 Gms,storese,Grocery & Staples,250.0,gm,48.0,43.0,10.42
Black Salt Powder Town 200 Gms,storese,Grocery & Staples,200.0,gm,45.0,43.0,4.44
Ginger Garlic Paste Homemade Dabur 200Gms,storese,Grocery & Staples,200.0,gm,46.0,44.0,4.35
Peanut 65 Town 100 Gms,storese,Grocery & Staples,100.0,gm,50.0,45.0,10.0
Grapes Dry 18 Carat Town 100 Gms,storese,Grocery & Staples,100.0,gm,50.0,45.0,10.0
Pepper Staff Town 50 Gms,storese,Grocery & Staples,50.0,gm,50.0,45.0,10.0
Pasta Spiral Town-500 gms,storese,Grocery & Staples,1.0,unit(s),50.0,45.0,10.0
Potato Papad Round Wavy Town 200gms,storese,Grocery & Staples,200.0,gm,50.0,45.0,10.0
Moong Chilka Organic Town 250 Gms,storese,Grocery & Staples,250.0,gm,50.0,45.0,10.0
Moong Green Organic Town 250 Gms,storese,Grocery & Staples,250.0,gm,50.0,45.0,10.0
Kalo Jeere Town 100 Gms,storese,Grocery & Staples,100.0,gm,50.0,45.0,10.0
Masoor Malka Whole Organic Town 250 Gms,storese,Grocery & Staples,250.0,gm,50.0,45.0,10.0
Rasam Powder MTR 100 Gms,storese,Grocery & Staples,100.0,gm,48.0,46.0,4.17
Kabuli Channa 24 Carat Town 250gms,storese,Grocery & Staples,250.0,gm,51.0,46.0,9.8
Avalakki White Pesticides Free Town 500 Gms,storese,Grocery & Staples,500.0,gm,52.0,47.0,9.62
Green Peas Organic Town 500 Gms,storese,Grocery & Staples,500.0,gm,53.0,48.0,9.43
Chakki Atta 18 Carat Town 1 Kg,storese,Grocery & Staples,1.0,kg,53.0,48.0,9.43
Grapes Dry 24carat Town 100 gms,storese,Grocery & Staples,100.0,gm,54.0,49.0,9.26
Chakki Atta 24 Carat Town 1 Kg,storese,Grocery & Staples,1.0,kg,55.0,50.0,9.09
Horse Gram 24 Carat Town 500 Gms,storese,Grocery & Staples,500.0,gm,56.0,50.0,10.71
Jeera Black Town 100 Gms,storese,Grocery & Staples,100.0,gm,55.0,50.0,9.09
Rajma Red 18 Carat Town 250 Gms,storese,Grocery & Staples,250.0,gm,55.0,50.0,9.09
Nutmeg (Jakai) Town 25 Gms,storese,Grocery & Staples,25.0,gm,55.0,50.0,9.09
Vangibath Powder 100gms-Town,storese,Grocery & Staples,100.0,gm,65.0,52.0,20.0
Jaggery Round 18 Carat Town 500 Gms,storese,Grocery & Staples,500.0,gm,58.0,52.0,10.34
Rajma Red 24 Carat Town 250 Gms,storese,Grocery & Staples,250.0,gm,58.0,52.0,10.34
Jeera 24 Carat Town 100 Gms,storese,Grocery & Staples,100.0,gm,58.0,52.0,10.34
Koora Kaaram (Curry Chilli) Powder Prasastha 200 Gms,storese,Grocery & Staples,200.0,gm,55.0,52.0,5.45
Chicken Masala Powder Aachi 100 Gms,storese,Grocery & Staples,100.0,gm,55.0,52.0,5.45
Grapes Dry Premium Town 100 gms,storese,Grocery & Staples,100.0,gm,60.0,54.0,10.0
Black Til Town 100 Gms,storese,Grocery & Staples,100.0,gm,61.0,55.0,9.84
Papad Urad Plain Lijjat 200Gms,storese,Grocery & Staples,200.0,gm,60.0,57.0,5.0
Sambar Powder Organic Avadata 100Gms,storese,Grocery & Staples,100.0,gm,60.0,57.0,5.0
Soya Flour Town 250 Gms,storese,Grocery & Staples,250.0,gm,60.0,57.0,5.0
Tomato Vermicelli Desi Mealz 70Gms,storese,Grocery & Staples,70.0,gm,60.0,57.0,5.0
Sweet Corn ( Cream Style) Morton 400 g,storese,Grocery & Staples,400.0,gm,60.0,57.0,5.0
Ragi Flour 24 CaratTown 1Kg,storese,Grocery & Staples,1.0,kg,64.0,58.0,9.38
Urad Black Whole Organic Town 250 Gms,storese,Grocery & Staples,250.0,gm,64.0,58.0,9.38
Chilly Kashmiri Town 100 Gms,storese,Grocery & Staples,100.0,gm,64.0,58.0,9.38
Cinnamon (Chakke) 18 Carat Town 50 Gms,storese,Grocery & Staples,50.0,gm,64.0,58.0,9.38
Chutney Powder Groundnut Garlic Town 100G,storese,Grocery & Staples,100.0,gm,74.0,59.0,20.27
Jaggery Round 24 Carat Town 500 Gms,storese,Grocery & Staples,500.0,gm,66.0,59.0,10.61
Wheat 24 Carat Town 1 Kg,storese,Grocery & Staples,1.0,kg,66.0,59.0,10.61
Avare Bele Organic Town 250 Gms,storese,Grocery & Staples,250.0,gm,65.0,59.0,9.23
Coriander Seeds 24 Carat Town 250 Gms,storese,Grocery & Staples,250.0,gm,66.0,59.0,10.61
Cumin Seeds Organic Town 100 g,storese,Grocery & Staples,100.0,gm,65.0,59.0,9.23
Sprinklers Chat Masala Catch 100Gms,storese,Grocery & Staples,100.0,gm,62.0,59.0,4.84
Chana Masala Catch 100Gms,storese,Grocery & Staples,100.0,gm,62.0,59.0,4.84
Rasam Powder Tamilnadu Style Town 100 Gms,storese,Grocery & Staples,100.0,gm,78.0,62.0,20.51
Chiroti Sooji Town 1 Kg,storese,Grocery & Staples,1.0,kg,69.0,62.0,10.14
Ragi 24 Carat Town 1 Kg,storese,Grocery & Staples,1.0,kg,69.0,62.0,10.14
Avare Kalu 18 Carat Town 250 Gms,storese,Grocery & Staples,250.0,gm,71.0,64.0,9.86
Jaggery Powder Pesticides Free Town 500 Gms,storese,Grocery & Staples,500.0,gm,71.0,64.0,9.86
Avare Bele 18 Carat Town 250 Gms,storese,Grocery & Staples,250.0,gm,71.0,64.0,9.86
Millet Proso Flour Organic Pristine 500Gms,storese,Grocery & Staples,500.0,gm,72.0,65.0,9.72
Papad Urad 3 inches Town 250 Gms,storese,Grocery & Staples,250.0,gm,73.0,66.0,9.59
Papad Urad 4 inches Town 250 Gms,storese,Grocery & Staples,250.0,gm,73.0,66.0,9.59
Rasam Powder Organic Avadata 100Gms,storese,Grocery & Staples,100.0,gm,70.0,67.0,4.29
Urad Gola Whole 24 Carat Town 500 Gms,storese,Grocery & Staples,500.0,gm,74.0,67.0,9.46
Avare Kalu 24 Carat Town 250 Gms,storese,Grocery & Staples,250.0,gm,74.0,67.0,9.46
Ragi Flour Organic Town 500 Gms,storese,Grocery & Staples,500.0,gm,74.0,67.0,9.46
Urad Black Chilka Town 500 Gms,storese,Grocery & Staples,500.0,gm,74.0,67.0,9.46
Meat Masala Catch 100Gms,storese,Grocery & Staples,100.0,gm,70.0,67.0,4.29
Avare Bele 24 Carat Town 250 Gms,storese,Grocery & Staples,250.0,gm,75.0,68.0,9.33
Millet Kodo Unpolished (Harka -Varagu) Town 500Gms,storese,Grocery & Staples,500.0,gm,75.0,68.0,9.33
Pearl millet (Sajje) Town 1 Kg,storese,Grocery & Staples,1.0,kg,75.0,68.0,9.33
Tandoori Chicken Masala Powder Everest 100 Gms,storese,Grocery & Staples,100.0,gm,72.0,68.0,5.56
Chicken Masala Catch 100Gms,storese,Grocery & Staples,100.0,gm,72.0,68.0,5.56
Pickle Tomato Town 300 Gms,storese,Grocery & Staples,300.0,gm,86.0,69.0,19.77
Kashmiri Rajma Town 500 Gms,storese,Grocery & Staples,500.0,gm,78.0,70.0,10.26
Cloves 18 Carat Town 50 Gms,storese,Grocery & Staples,50.0,gm,78.0,70.0,10.26
Millet Kodo (Harka -Varagu) Town 500Gms,storese,Grocery & Staples,500.0,gm,78.0,70.0,10.26
Millet Barnyard (Odalu -Kudiraivali Rice) Town 500Gms,storese,Grocery & Staples,500.0,gm,78.0,70.0,10.26
Garam Masala Catch 100Gms,storese,Grocery & Staples,100.0,gm,74.0,70.0,5.41
Garam Masala MDH 100 Gms,storese,Grocery & Staples,100.0,gm,74.0,70.0,5.41
Avalakki (Poha) Medium Town 1 kg,storese,Grocery & Staples,1.0,kg,79.0,71.0,10.13
Cloves 24 Carat Town 50 Gms,storese,Grocery & Staples,50.0,gm,80.0,72.0,10.0
Toor Dal Organic Town 500 Gms,storese,Grocery & Staples,500.0,gm,84.0,76.0,9.52
Amchur Powder MDH 100 Gms,storese,Grocery & Staples,100.0,gm,80.0,76.0,5.0
Deepam Lamp Oil Vaamaa 500ml,storese,Grocery & Staples,500.0,ml,80.0,76.0,5.0
Garam Masala Organic Avadata 50Gms,storese,Grocery & Staples,50.0,gm,80.0,76.0,5.0
Fish Curry Mix Organic Avadata 100Gms,storese,Grocery & Staples,100.0,gm,80.0,76.0,5.0
White Pepper Whole Organic Avadata 50Gms,storese,Grocery & Staples,50.0,gm,80.0,76.0,5.0
Wheat Puffed Town 250 Gms,storese,Grocery & Staples,250.0,gm,85.0,77.0,9.41
Ragi  Organic Town 1 Kg,storese,Grocery & Staples,1.0,kg,86.0,77.0,10.47
Kasoori Methi MDH 100 Gms,storese,Grocery & Staples,100.0,gm,84.0,80.0,4.76
Jaggery kolhapur Town 1 kg,storese,Grocery & Staples,1.0,kg,90.0,81.0,10.0
Papad Masala Medium Town 200 Gms,storese,Grocery & Staples,200.0,gm,90.0,81.0,10.0
Meat Masala Town 100 Gms,storese,Grocery & Staples,100.0,gm,103.0,82.0,20.39
Channa Masala Town 100 Gms,storese,Grocery & Staples,100.0,gm,103.0,82.0,20.39
Grapes Dry Black Town 100 Gms,storese,Grocery & Staples,100.0,gm,91.0,82.0,9.89
Wheat Organic Town 1 Kg,storese,Grocery & Staples,1.0,kg,91.0,82.0,9.89
Pepper Powder White Pure Town 50 Gms,storese,Grocery & Staples,50.0,gm,93.0,84.0,9.68
Chilly Byadgi Staff Town 250g,storese,Grocery & Staples,250.0,gm,94.0,85.0,9.57
Guntur Chilly 24 Carat Town 250 Gms,storese,Grocery & Staples,250.0,gm,94.0,85.0,9.57
Mace (Japathari) Town 25 Gms,storese,Grocery & Staples,25.0,gm,94.0,85.0,9.57
Rice Red Boiled Town 1 Kg,storese,Grocery & Staples,1.0,kg,94.0,85.0,9.57
Chat  Masala Town 100 Gms,storese,Grocery & Staples,100.0,gm,108.0,86.0,20.37
Wheat Broken Town 1 Kg,storese,Grocery & Staples,1.0,kg,95.0,86.0,9.47
Jaggery natural Miltop 875Gms,storese,Grocery & Staples,875.0,gm,95.0,86.0,9.47
