_id,box_color,filter_color,id_product,is_restaurant,min_quantity,mrp,mycart,offer,realization,selling_price,size,size_measuring_unit,sku,stock,tax,p__id,p_actual_price,p_article_no,p_brand,p_category1,p_category1_id,p_category2,p_category2_id,p_category3,p_category3_id,p_description,p_id_category,p_mrp,p_name,p_pic,p_selling_price,p_spec,p_tags,p_wishlist
2117317,,,56801,0,1,100,0,,75.66,100.0,80 GM,,1000597,45,18,56801,0,800006936,CADBURY,Branded Foods,92,Chocolates & Sweets,129,CHOCOLATES,132,BORNVILLE RICH COCOA CHOCOLATE,132,0,BORNVILLE RICH COCOA CHOCOLATE,"[{'_id': '72360', 'pic': 'uploads/product/rich_cocoa.jpg', 'pic_thumb': ''}, {'_id': '79126', 'pic': 'uploads/product/205370.jpg', 'pic_thumb': ''}, {'_id': '82308', 'pic': 'uploads/product/205370.jpg', 'pic_thumb': ''}, {'_id': '85490', 'pic': 'uploads/product/205370.jpg', 'pic_thumb': ''}, {'_id': '88672', 'pic': 'uploads/product/205370.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1231331', 'specification': 'Description', 'value': 'BORNVILLE RICH COCOA CHOCOLATE'}, {'_id': '1231332', 'specification': 'About', 'value': 'Bournville Rich Cocoa Chocolate is irresistible and specially created to savour the palate with 50% cocoa and an ever so smooth texture, each little chunk is dark and undeniably good! A The finest cocoa beans that have the perfect size and aroma go in to the making of the Bournville, offering consumers the sheer luxury and goodness of premium dark chocolate.'}]",BORNVILLE RICH COCOA CHOCOLATE,0
2117713,,,53287,0,1,25,0,,19.26,25.0,75 GM,,1001438,44,18,53287,0,800007040,UNIBIC,Branded Foods,92,Biscuits,99,COOKIES,101,BUTTER COOKIES,101,0,BUTTER COOKIES,"[{'_id': '95571', 'pic': 'uploads/product/1001438_a.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1231043', 'specification': 'Description', 'value': 'BUTTER COOKIES'}, {'_id': '1231044', 'specification': 'About', 'value': '\r\nThe cookies are perfectly baked with the right amount of crispness that they soften in your mouth. There is nothing enhanced than a cup of tea and a packet of freshly baked Unibic butter cookies. This combination can give your day a strong start making it a huge day.'}]",BUTTER COOKIES,0
2117066,,,52574,0,1,55,0,,38.35,55.0,250 GM,,1000542,44,18,52574,0,800006936,BRITANNIA,Branded Foods,92,Biscuits,99,DIGESTIVE,711,NUTRICHOICE DIGESTIVE,711,0,NUTRICHOICE DIGESTIVE,"[{'_id': '64812', 'pic': 'uploads/product/534.jpg', 'pic_thumb': ''}, {'_id': '79117', 'pic': 'uploads/product/205607.jpg', 'pic_thumb': ''}, {'_id': '82299', 'pic': 'uploads/product/205607.jpg', 'pic_thumb': ''}, {'_id': '85481', 'pic': 'uploads/product/205607.jpg', 'pic_thumb': ''}, {'_id': '88663', 'pic': 'uploads/product/205607.jpg', 'pic_thumb': ''}]",0,"[{'_id': '271243', 'specification': 'Ingredients', 'value': 'This digestive biscuit brings you five grains packed into a 25 gram pack of high nutrition. It also contains coarse wheat flour and wheat bran which gives it a grainy texture along with oats and other ingredients like dried whey and palm oil, maltose syru'}, {'_id': '271244', 'specification': 'How To Use', 'value': 'This digestive biscuit brings you five grains packed into a 25 gram pack of high nutrition. It also contains coarse wheat flour and wheat bran which gives it a grainy texture along with oats and other ingredients like dried whey and palm oil, maltose syru'}, {'_id': '1231083', 'specification': 'Description', 'value': 'NUTRICHOICE DIGESTIVE'}, {'_id': '1231084', 'specification': 'About', 'value': 'NutriChoice Digestive Biscuits are packed with the goodness of whole wheat and fibre. A biscuit that’s not only healthy but tasty as well.'}]",NUTRICHOICE DIGESTIVE,0
2117553,,,56044,0,1,275,0,,171.87,250.0,169 GM,,1005362,44,12,56044,0,800010966,PRINGLES,Deals,1012,Deals,1013,Deals,1014,CHEEDER CHEESE,1014,0,CHEEDER CHEESE,"[{'_id': '72007', 'pic': 'uploads/product/50070.jpg', 'pic_thumb': ''}, {'_id': '80117', 'pic': 'uploads/product/50069.jpg', 'pic_thumb': ''}, {'_id': '83299', 'pic': 'uploads/product/50069.jpg', 'pic_thumb': ''}, {'_id': '86481', 'pic': 'uploads/product/50069.jpg', 'pic_thumb': ''}, {'_id': '89663', 'pic': 'uploads/product/50069.jpg', 'pic_thumb': ''}]",0,"[{'_id': '358794', 'specification': 'About', 'value': '0'}, {'_id': '1252056', 'specification': 'Description', 'value': 'CHEEDER CHEESE'}]",CHEEDER CHEESE,0
2117232,,,57076,0,1,79,0,,57.13,79.0,300 GM,,1000823,44,12,57076,0,800007053,FUN FOOD,Branded Foods,92,Jams & Spreads,146,SPREAD,152,EGGLESS SANDWICH SPREAD,152,0,EGGLESS SANDWICH SPREAD,"[{'_id': '95521', 'pic': 'uploads/product/1000823_a.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1203339', 'specification': 'Description', 'value': 'EGGLESS SANDWICH SPREAD'}]",EGGLESS SANDWICH SPREAD,0
2124597,,,60674,0,1,120,0,,86.44,120.0,300 GM,,2121101,43,18,60674,0,800008197,SUNFEAST,Branded Foods,92,Biscuits,99,HEALTHY & DIGESTIVE BISCUITS,106,Dark F Chocofill 300G,106,0,Dark F Chocofill 300G,"[{'_id': '91864', 'pic': 'uploads/product/208784.jpeg', 'pic_thumb': ''}]",0,"[{'_id': '1202531', 'specification': 'Description', 'value': 'Dark F Chocofill 300G'}]",Healthy & Digestive Biscuits,0
2125540,,,61489,0,1,100,0,,64.2857,100.0,135 GM,,2125413,43,12,61489,0,800009012,NATURO,Branded Foods,92,Veg Snacks,187,SNACKS & SAVOURIES,913,Pineapple Fruitsum Multipack 135 Gm,913,0,Pineapple Fruitsum Multipack 135 Gm,"[{'_id': '92680', 'pic': 'uploads/product/207695.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1204274', 'specification': 'Description', 'value': 'Pineapple Fruitsum Multipack 135 Gm'}]",Snacks & Savouries,0
2117318,,,59449,0,1,100,0,,64,80.0,400 GM,,2009405,43,12,59449,0,800006972,NAMDHARI,Branded Foods,92,Pickles,163,PICKLES,164,LEMON PICKLE,164,0,LEMON PICKLE,"[{'_id': '79214', 'pic': 'uploads/product/203933.jpg', 'pic_thumb': ''}, {'_id': '82396', 'pic': 'uploads/product/203933.jpg', 'pic_thumb': ''}, {'_id': '85578', 'pic': 'uploads/product/203933.jpg', 'pic_thumb': ''}, {'_id': '88760', 'pic': 'uploads/product/203933.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1203591', 'specification': 'Description', 'value': 'LEMON PICKLE'}]",LEMON PICKLE,0
2124686,,,60762,0,1,110,0,,73.66,110.0,150 GM,,2121190,43,12,60762,0,800008285,CORNITOS,Branded Foods,92,Veg Snacks,187,SNACKS & SAVOURIES,913,Coated Green Peas Hns 150G,913,0,Coated Green Peas Hns 150G,"[{'_id': '91953', 'pic': 'uploads/product/212758.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1231967', 'specification': 'Description', 'value': 'Coated Green Peas Hns 150G'}, {'_id': '1231968', 'specification': 'About', 'value': 'Cornitos coated green peas in hot and spicy flavour packed 150g ziplock in resealable pouches. Source of fibre and protein.\r\nNitrogen flushed packs for extra freshness.\r\nResealable zip lock stand up pouches.\r\nImported large sized coated green peas.\r\nGood for an active lifestyle.'}]",Snacks & Savouries,0
2275009,,,62899,0,1,40,0,,25.42,40.0,42 GM,,2273045,43,18,62899,0,800010422,ASAP,Branded Foods,92,Chocolates & Sweets,129,CONFECTIONERY,908,ASAP CSK ALMOND & DARK CHOCO GRANOLA BARS 42G,908,0,ASAP CSK ALMOND & DARK CHOCO GRANOLA BARS 42G,"[{'_id': '97111', 'pic': 'uploads/product/215037.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1235907', 'specification': 'Description', 'value': 'ASAP CSK ALMOND & DARK CHOCO GRANOLA BARS 42G'}, {'_id': '1235908', 'specification': 'About', 'value': ""\r\nASAP ( As simple as Possible) is a food brand that deeply imbibes the philosophy of goodness and simplicity yet being tasty. Simple ingredients that can be seen by you with no added preservatives, artificial flavors, and no added color. 100% natural. Keep them in your desk at the office, pack them with your kid's lunch or put them in your backpack as you travel the world: healthy snacking at your convenience.""}]",ASAP CSK ALMOND & DARK CHOCO GRANOLA BARS 42G,0
2116927,,,52669,0,1,25,0,,17.86,25.0,200 GM,,1000656,43,12,52669,0,800007010,CHINGS,Branded Foods,92,Noodles & Pasta,153,CHINESE NOODLES,617,HAKKA VEG NOODLES,617,0,HAKKA VEG NOODLES,"[{'_id': '97415', 'pic': 'uploads/product/201711_44.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1231612', 'specification': 'About', 'value': ""Ching's Hakka Noodles are perfect to satiate those desi chowmein cravings at home, enabling you to whip up a yummy platter of veg noodles in a jiffy.\r\n\r\nThe Veg Hakka Noodles by Ching's Secret are prepared hygienically, using advanced technology, so that each strand maintains its form without getting mushy after being cooked. The easy to cook noodles are 100% vegetarian with the perfect texture after cooking that retains more flavour on the surface to send your taste buds in overdrive.""}, {'_id': '1246036', 'specification': 'Description', 'value': 'HAKKA VEG NOODLES'}]",HAKKA VEG NOODLES,0
2116984,,,58913,0,1,35,0,,25.31,35.0,100 GM,,2009356,42,12,58913,0,800006436,FUNFOOD,Branded Foods,92,Jams & Spreads,146,MAYONNAISE,149,FUNFOOD VEG MAYO ORIGINAL 875G,149,0,VEG MAYO ORIGINAL,"[{'_id': '78038', 'pic': 'uploads/product/212097.jpg', 'pic_thumb': ''}, {'_id': '78039', 'pic': 'uploads/product/212096.jpg', 'pic_thumb': ''}, {'_id': '81220', 'pic': 'uploads/product/212097.jpg', 'pic_thumb': ''}, {'_id': '81221', 'pic': 'uploads/product/212096.jpg', 'pic_thumb': ''}, {'_id': '84402', 'pic': 'uploads/product/212097.jpg', 'pic_thumb': ''}, {'_id': '84403', 'pic': 'uploads/product/212096.jpg', 'pic_thumb': ''}, {'_id': '87584', 'pic': 'uploads/product/212097.jpg', 'pic_thumb': ''}, {'_id': '87585', 'pic': 'uploads/product/212096.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1203315', 'specification': 'Description', 'value': 'FUNFOOD VEG MAYO ORIGINAL 875G'}]",VEG MAYO ORIGINAL,0
2117651,,,58913,0,1,159,0,,114.99,159.0,875 GM,,2009355,34,12,58913,0,800006436,FUNFOOD,Branded Foods,92,Jams & Spreads,146,MAYONNAISE,149,FUNFOOD VEG MAYO ORIGINAL 875G,149,0,VEG MAYO ORIGINAL,"[{'_id': '78038', 'pic': 'uploads/product/212097.jpg', 'pic_thumb': ''}, {'_id': '78039', 'pic': 'uploads/product/212096.jpg', 'pic_thumb': ''}, {'_id': '81220', 'pic': 'uploads/product/212097.jpg', 'pic_thumb': ''}, {'_id': '81221', 'pic': 'uploads/product/212096.jpg', 'pic_thumb': ''}, {'_id': '84402', 'pic': 'uploads/product/212097.jpg', 'pic_thumb': ''}, {'_id': '84403', 'pic': 'uploads/product/212096.jpg', 'pic_thumb': ''}, {'_id': '87584', 'pic': 'uploads/product/212097.jpg', 'pic_thumb': ''}, {'_id': '87585', 'pic': 'uploads/product/212096.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1203315', 'specification': 'Description', 'value': 'FUNFOOD VEG MAYO ORIGINAL 875G'}]",VEG MAYO ORIGINAL,0
2117827,,,56178,0,1,50,0,,32.62,50.0,150 GM,,1001430,42,18,56178,0,800007054,UNIBIC,Deals,1012,Deals,1013,Deals,1014,OATMEAL DIGESTIVE,1014,0,OATMEAL DIGESTIVE,"[{'_id': '97491', 'pic': 'uploads/product/207670_55.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1231034', 'specification': 'About', 'value': 'The only digestive cookies with oats, these cookies can be eaten at any time of the day, in any quantity!'}, {'_id': '1252026', 'specification': 'Description', 'value': 'OATMEAL DIGESTIVE'}]",OATMEAL DIGESTIVE,0
2274992,,,62882,0,1,130,0,,77.12,130.0,500 GM,,2273028,42,18,62882,0,800010405,ADUKALE,Branded Foods,92,Ready to eat & cook,174,READY TO COOK & EAT,911,ADUKALE INSTANT ADAI DOSE MIX 500G,911,0,ADUKALE INSTANT ADAI DOSE MIX 500G,"[{'_id': '97121', 'pic': 'uploads/product/214924_1.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1235873', 'specification': 'Description', 'value': 'ADUKALE INSTANT ADAI DOSE MIX 500G'}, {'_id': '1235874', 'specification': 'About', 'value': 'A protein packed dosa mix of lentils and rice. Adai Dosa is one of the most popular, nutritious lentil crepe breakfast dishes from South India. This dish is easy to prepare, simple flavours yet very delicious and nutritious to eat. Adai Dosa is made of four healthy lentils like channa dal, moong dal, tur dal, and urad dal and spiced with red chillies. \r\nThis product has NO Preservatives, NO Additives,  NO Cholesterol and NO TransFats'}]",ADUKALE INSTANT ADAI DOSE MIX 500G,0
2124820,,,60896,0,1,105,0,,78.31,105.0,600 GM,,2121324,42,18,60896,0,800008419,SUNFEAST,Branded Foods,92,Biscuits,99,HEALTHY & DIGESTIVE BISCUITS,106,Moms Magic Cashwe & Alomnd 600G,106,0,Moms Magic Cashwe & Alomnd 600G,"[{'_id': '92087', 'pic': 'uploads/product/213012.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1202537', 'specification': 'Description', 'value': 'Moms Magic Cashwe & Alomnd 600G'}]",Healthy & Digestive Biscuits,0
2117000,,,52834,0,1,35,0,,26.75,35.0,150 GM,,1000866,41,12,52834,0,800007053,HALDIRAMS,Branded Foods,92,Veg Snacks,187,SAVOURIES,196,ALL IN ONE,196,0,ALL IN ONE,"[{'_id': '95535', 'pic': 'uploads/product/1000866_a.png', 'pic_thumb': ''}]",0,"[{'_id': '272597', 'specification': 'Ingredients', 'value': 'Chick Peas Flour, Edible Vegetable Oil, Rice Flakes( 6.17), Tapary Beans Flour (Moth) ( 4.32 %), Moong Lentils( 4.32 %), Potato (4.3%), Peanuts ( 3.7 %), Cashew( 3.7 %), Raisins (3.7%), Split Chick Peas( 3.7%), Red Lentils ( 3.7%), Corn Flakes (2.7 ), Whe'}, {'_id': '272598', 'specification': 'Ingredients', 'value': 'Chick Peas Flour, Edible Vegetable Oil, Rice Flakes( 6.17), Tapary Beans Flour (Moth) ( 4.32 %), Moong Lentils( 4.32 %), Potato (4.3%), Peanuts ( 3.7 %), Cashew( 3.7 %), Raisins (3.7%), Split Chick Peas( 3.7%), Red Lentils ( 3.7%), Corn Flakes (2.7 ), Whe'}, {'_id': '363496', 'specification': 'About', 'value': 'Get to taste the blend of all spicy, salted mouth watering namkeens altogether in a form of Haldiram all in one. Here you can get to entertain your taste buds with crunchy, crispy, blend of flour noodles, cornflakes, pulses, puffed rice, nuts, and raisins'}, {'_id': '1204015', 'specification': 'Description', 'value': 'ALL IN ONE'}]",ALL IN ONE,0
2116928,,,52585,0,1,27,0,,19.19,27.0,233 GM,,1000557,146,18,52585,0,800007046,BRITANNIA,Branded Foods,92,Biscuits,99,REGULAR BISCUITS,100,MILK BIKIS,100,0,MILK BIKIS,"[{'_id': '95493', 'pic': 'uploads/product/1000559_a.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1231157', 'specification': 'Description', 'value': 'MILK BIKIS'}, {'_id': '1231158', 'specification': 'About', 'value': 'Rich with the goodness of milk, Britannia Milk Bikis are crunchy biscuits baked to perfection. Each scrumptious bite is enriched with nutrients like Calcium, Vitamins and Iodine. So every delicious bite of crunchy Milk Bikis is a little something today, for your child’s tomorrow.'}]",MILK BIKIS,0
2116871,,,52585,0,1,10,0,,7.67,10.0,114 GM,,1000559,41,18,52585,0,800007046,BRITANNIA,Branded Foods,92,Biscuits,99,REGULAR BISCUITS,100,MILK BIKIS,100,0,MILK BIKIS,"[{'_id': '95493', 'pic': 'uploads/product/1000559_a.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1231157', 'specification': 'Description', 'value': 'MILK BIKIS'}, {'_id': '1231158', 'specification': 'About', 'value': 'Rich with the goodness of milk, Britannia Milk Bikis are crunchy biscuits baked to perfection. Each scrumptious bite is enriched with nutrients like Calcium, Vitamins and Iodine. So every delicious bite of crunchy Milk Bikis is a little something today, for your child’s tomorrow.'}]",MILK BIKIS,0
2116951,,,56174,0,1,30,0,,20.63,30.0,45 GM,,1001321,41,12,56174,0,800007053,SALSALITO,Branded Foods,92,Veg Snacks,187,NACHOS,194,NACHO CHEESE CHIPS,194,0,NACHO CHEESE CHIPS,"[{'_id': '97543', 'pic': 'uploads/product/13695-01.jpg', 'pic_thumb': ''}]",0,"[{'_id': '363809', 'specification': 'About', 'value': '0'}, {'_id': '1204037', 'specification': 'Description', 'value': 'NACHO CHEESE CHIPS'}]",NACHO CHEESE CHIPS,0
2117286,,,56174,0,1,90,0,,61.88,90.0,150 GM,,1001313,30,12,56174,0,800007053,SALSALITO,Branded Foods,92,Veg Snacks,187,NACHOS,194,NACHO CHEESE CHIPS,194,0,NACHO CHEESE CHIPS,"[{'_id': '97543', 'pic': 'uploads/product/13695-01.jpg', 'pic_thumb': ''}]",0,"[{'_id': '363809', 'specification': 'About', 'value': '0'}, {'_id': '1204037', 'specification': 'Description', 'value': 'NACHO CHEESE CHIPS'}]",NACHO CHEESE CHIPS,0
2119199,,,59979,0,1,10,0,,7.9,10.0,56 GM,,2113175,40,18,59979,0,800007502,BRITANNIA,Branded Foods,92,Biscuits,99,REGULAR BISCUITS,100,BRITANNIA GOOD DAY CHOCO CHIP  56G,100,0,BRITANNIA GOOD DAY CHOCO CHIP  56G,"[{'_id': '91106', 'pic': 'uploads/product/211580.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1231159', 'specification': 'Description', 'value': 'BRITANNIA GOOD DAY CHOCO CHIP  56G'}, {'_id': '1231160', 'specification': 'About', 'value': 'In its brand new tastier avatar, Britannia Good Day brings alive its philosophy of Smiles through its new Logo, packaging and cookie, the New Good Day cookie comes with a smiley design on it as well!\r\nFilled with chocolate chips that burst out of the surface, the Good Day Choco-chip cookie promises to satisfy the chocoholic in you. The flavoursome Choco chips are blended into the crunchy cookie in a manner that is sure to give you a mouthful of chocolate with every bite you take.'}]",BISCUITS,0
2128190,,,61829,0,1,50,0,,33.48,50.0,85 GM,,2127422,40,12,61829,0,800009352,KOKA,Branded Foods,92,Noodles & Pasta,153,NOODLES & PASTA,910,Black Pepper Fried Pp 85 Gm,910,0,Black Pepper Fried Pp 85 Gm,"[{'_id': '93124', 'pic': 'uploads/product/213923.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1231671', 'specification': 'Description', 'value': 'Black Pepper Fried Pp 85 Gm'}, {'_id': '1231672', 'specification': 'About', 'value': 'Gram for gram, KOKA Purple Wheat Noodles give you 3 times more antioxidants than red grapes. These antioxidants, known as Anthocyanins, come from purple grains and give the noodles its unique hue. But that’s not all – they’re also 100% steamed and baked, not fried — so they have less fat, and are more springy and firm to the bite. They come in flavours as exotic as they are exciting, guaranteed to please even the most discerning and health-conscious of noodle-lovers.'}]",NOODLES & PASTA,0
2275222,,,63112,0,1,40,0,,25,40.0,20 GM,,2273258,40,12,63112,0,800010635,THE MUMUM CO,Branded Foods,92,Veg Snacks,187,SNACKS & SAVOURIES,913,MUMUM CRUNCHIES CHEESE TOMATO 20G,913,0,MUMUM CRUNCHIES CHEESE TOMATO 20G,"[{'_id': '97032', 'pic': 'uploads/product/2273258_3.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1236239', 'specification': 'Description', 'value': 'MUMUM CRUNCHIES CHEESE TOMATO 20G'}, {'_id': '1236240', 'specification': 'About', 'value': 'This is a vegetarian product.\r\nStar-shaped multi-grain puffs.\r\nIngredients are all natural, roasted (not fried).\r\nGluten-free.\r\nAvailable in three flavours: Cheese-Tomato, Strawberry-Banana & Beetroot.\r\nContains no preservatives, no added sugar, no concentrates, no colours.'}]",MUMUM CRUNCHIES CHEESE TOMATO 20G,0
2128194,,,61833,0,1,50,0,,33.48,50.0,85 GM,,2127426,40,12,61833,0,800009356,KOKA,Branded Foods,92,Noodles & Pasta,153,NOODLES & PASTA,910,Mushroom Flavour Pp 85 Gm,910,0,Mushroom Flavour Pp 85 Gm,"[{'_id': '93128', 'pic': 'uploads/product/213924.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1231677', 'specification': 'Description', 'value': 'Mushroom Flavour Pp 85 Gm'}, {'_id': '1231678', 'specification': 'About', 'value': 'Gram for gram, KOKA Purple Wheat Noodles give you 3 times more antioxidants than red grapes. These antioxidants, known as Anthocyanins, come from purple grains and give the noodles its unique hue. But that’s not all – they’re also 100% steamed and baked, not fried — so they have less fat, and are more springy and firm to the bite. They come in flavours as exotic as they are exciting, guaranteed to please even the most discerning and health-conscious of noodle-lovers.'}]",NOODLES & PASTA,0
2128202,,,61841,0,1,40,0,,26.79,40.0,85 GM,,2127434,40,12,61841,0,800009364,KOKA,Branded Foods,92,Noodles & Pasta,153,NOODLES & PASTA,910,Vegetable 85 Gm,910,0,Vegetable 85 Gm,"[{'_id': '93136', 'pic': 'uploads/product/213921.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1231691', 'specification': 'Description', 'value': 'Vegetable 85 Gm'}, {'_id': '1231692', 'specification': 'About', 'value': 'Authentic Asian flavoured instant noodles, that are easy to prepare & comes with exotic seasonings.\r\nIt has no added msg no preservatives no artificial colouring.'}]",NOODLES & PASTA,0
2119319,,,60099,0,1,85,0,,60.26,85.0,680 GM,,2113295,40,12,60099,0,800007622,CHINGS,Branded Foods,92,Sauces & Ketchup,182,SAUCES / DRESSING / PASTE,912,CHINGS GREEN CHILLI SAUCE 680 GMS,912,0,CHINGS GREEN CHILLI SAUCE 680 GMS,"[{'_id': '91226', 'pic': 'uploads/product/212582.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1231813', 'specification': 'Description', 'value': 'CHINGS GREEN CHILLI SAUCE 680 GMS'}, {'_id': '1231814', 'specification': 'About', 'value': ""Add the zinginess of the Ching's Secret Green Chilli Sauce (Bottle) to your favourites dishes like pasta, noodles, fried rice and so on. This chilly sauce is made up of Jwala green chillies, tangy vinegar and various spices to make a mind-blowing combination of flavours. Enjoy the real spiciness of the fresh chillies with a twist of a Chinese style. The sauce is preserved in a bottle which is easy to hold and use. The tangy vinegar enhances the shelf life of the sauce naturally.""}]","SAUCES, DRESSING, PASTE",0
2125049,,,61125,0,1,180,0,,114.407,180.0,240 GM,,2121553,40,18,61125,0,800008648,ASAP,Branded Foods,92,Chocolates & Sweets,129,CONFECTIONERY,908,Assorted Box Of Granola Bars Pack Of 6 240G,908,0,Assorted Box Of Granola Bars Pack Of 6 240G,"[{'_id': '92316', 'pic': 'uploads/product/213408.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1231431', 'specification': 'Description', 'value': 'Assorted Box Of Granola Bars Pack Of 6 240G'}, {'_id': '1231432', 'specification': 'About', 'value': ""Perfect 4 pm snack which imbibes the philosophy of goodness and simplicity yet being tasty.\r\nContents - 2 Almond Dark Chocolate granola bars, 2 Fruit and White Chocolate granola bars and 2 Cashew Caramel granola bars.\r\nAlmond and dark chocolate the ultimate combo of decadent dark chocolate with wholesome almonds, the perfect pick-me-up for your body and your mind, the great source of fibre, protein and vitamin e.\r\nCarmel and cashew crunchy cashews and almonds dipped in the goodness of caramel when eating gets this good, how can you not go nuts, loaded with vitamins, minerals and antioxidants and rich in fibre.\r\nFruit and white chocolate bits of sweet tangy berries on a bed of smooth white chocolate, the crisp blast of sunshine for your dark busy days, the great source of fibre, vitamin c and iron.\r\nKeep them in your desk at the office, pack them with your kid's lunch or put them in your backpack as you travel the world healthy snacking at your convenience.""}]",Confectionery,0
2125050,,,61126,0,1,90,0,,57.2034,90.0,120 GM,,2121554,40,18,61126,0,800008649,ASAP,Branded Foods,92,Chocolates & Sweets,129,CONFECTIONERY,908,Assorted Box Of Granola Bars Pack Of 3 120G,908,0,Assorted Box Of Granola Bars Pack Of 3 120G,"[{'_id': '92317', 'pic': 'uploads/product/213409.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1231433', 'specification': 'Description', 'value': 'Assorted Box Of Granola Bars Pack Of 3 120G'}, {'_id': '1231434', 'specification': 'About', 'value': ""Perfect 4 pm snack which imbibes the philosophy of goodness and simplicity yet being tasty.\r\nContents - 1 Almond Dark Chocolate granola bars, 1 Fruit and White Chocolate granola bars and 1 Cashew Caramel granola bars\r\nAlmond and dark chocolate the ultimate combo of decadent dark chocolate with wholesome almonds, the perfect pick-me-up for your body and your mind, the great source of fibre, protein and vitamin e.\r\nCarmel and cashew crunchy cashews and almonds dipped in the goodness of caramel when eating gets this good, how can you not go nuts, loaded with vitamins, minerals and antioxidants and rich in fibre.\r\nFruit and white chocolate bits of sweet tangy berries on a bed of smooth white chocolate, the crisp blast of sunshine for your dark busy days, the great source of fibre, vitamin c and iron.\r\nKeep them in your desk at the office, pack them with your kid's lunch or put them in your backpack as you travel the world healthy snacking at your convenience.""}]",Confectionery,0
2117660,,,58955,0,1,59,0,,36.75,59.0,100 GM,,2009508,39,0,58955,0,800006478,IYERS,Deals,1012,Deals,1013,Deals,1014,IYERS CURD CHILLIES 100 G                             ,1014,0,CURD CHILLIES,"[{'_id': '97270', 'pic': 'uploads/product/211994_224.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1252039', 'specification': 'Description', 'value': 'IYERS CURD CHILLIES\xa0100 G\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0'}]",CURD CHILLIES,0
2294543,,,63418,0,1,45,0,,28.6017,45.0,75GM,,2293911,39,18,63418,0,800010980,GOURMET DELIGHT,Deals,1012,Deals,1013,Deals,1014,Gourmet's Delite Mango Flavor Wafers 75g,1014,0,Gourmet's Delite Mango Flavor Wafers 75g,"[{'_id': '97306', 'pic': 'uploads/product/206147_4.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1252166', 'specification': 'Description', 'value': ""Gourmet's Delite Mango Flavor Wafers 75g""}]",Gourmet's Delite Mango Flavor Wafers 75g,0
2117426,,,58563,0,1,145,0,,94.51,145.0,70 GM,,1006522,39,18,58563,0,800007053,FLAT TUMMIES,Branded Foods,92,Chocolates & Sweets,129,TOFFEE & CANDY,135,ALMOND FLAXSEED COOKIES,135,0,ALMOND FLAXSEED COOKIES,"[{'_id': '77600', 'pic': 'uploads/product/209037.jpg', 'pic_thumb': ''}, {'_id': '80656', 'pic': 'uploads/product/209037.jpg', 'pic_thumb': ''}, {'_id': '83838', 'pic': 'uploads/product/209037.jpg', 'pic_thumb': ''}, {'_id': '87020', 'pic': 'uploads/product/209037.jpg', 'pic_thumb': ''}, {'_id': '90202', 'pic': 'uploads/product/209037.jpg', 'pic_thumb': ''}]",0,"[{'_id': '1203105', 'specification': 'Description', 'value': 'ALMOND FLAXSEED COOKIES'}]",ALMOND FLAXSEED COOKIES,0
2117309,,,55519,0,1,99,0,,70.71,99.0,400 GM,,1004728,39,12,55519,0,800006872,DELMONTE,Branded Foods,92,Sauces & Ketchup,182,SAUCES,185,PIZZA PASTA SAUCE POUNCH,185,0,PIZZA PASTA SAUCE POUNCH,"[{'_id': '70919', 'pic': 'uploads/product/15083.jpg', 'pic_thumb': ''}, {'_id': '78815', 'pic': 'uploads/product/209611.jpg', 'pic_thumb': ''}, {'_id': '81997', 'pic': 'uploads/product/209611.jpg', 'pic_thumb': ''}, {'_id': '85179', 'pic': 'uploads/product/209611.jpg', 'pic_thumb': ''}, {'_id': '88361', 'pic': 'uploads/product/209611.jpg', 'pic_thumb': ''}]",0,"[{'_id': '361260', 'specification': 'About', 'value': '0'}, {'_id': '1203835', 'specification': 'Description', 'value': 'PIZZA PASTA SAUCE POUNCH'}]",PIZZA PASTA SAUCE POUNCH,0
