,Product_Category,Product_Name,Regular_Price,Sale_Price
786,biscuits-snacks-packed-foods,Cookies Choco Nut UNIBIC 75Gms,25,24
787,biscuits-snacks-packed-foods,Choco Fills Dark Fantasy Sunfeast75 gms,30,29
788,biscuits-snacks-packed-foods,Biscuit Hide and Seek Vanilla Black Bourbon Parle 100Gms,30,29
789,biscuits-snacks-packed-foods,Biscuit Hide and Seek Vanilla Black Bourbon Parle 100Gms,30,29
790,biscuits-snacks-packed-foods,Choco Chip Britannia Good Day 100 gms,30,29
791,biscuits-snacks-packed-foods,Cream and Onion American Style Lays 27 gms,10,10
792,biscuits-snacks-packed-foods,Nice Time Britannia 80 gms,10,10
793,biscuits-snacks-packed-foods,Dosa Breakfast Mix MTR 500 Gms,110,105
794,biscuits-snacks-packed-foods,Idli Rava Breakfast Mix MTR 500 Gms,110,105
795,biscuits-snacks-packed-foods,Spread Hazelnut Nutella 160Gms,200,190
796,biscuits-snacks-packed-foods,Peanut Butter Crunchy Sundrop 924 Gms,285,271
797,biscuits-snacks-packed-foods,Badam Powder MTR 1 Kg Jar,395,375
798,biscuits-snacks-packed-foods,Chocolate Double Mint Wrigleys 4.8Gms,10,9
799,biscuits-snacks-packed-foods,Bar One Nestle 28 gms,10,10
800,biscuits-snacks-packed-foods,Biscuit Cashew Cookies Good Day-58 Gms,10,10
801,biscuits-snacks-packed-foods,Biscuit Krack Jack Parle Rs.10 Pack,10,10
802,biscuits-snacks-packed-foods,Sunfeast Moms Magic Fruit and Milk Biscuit 60Gms,10,10
803,biscuits-snacks-packed-foods,Noodles Yippee Classic Sunfeast 70 Gms,12,11
804,biscuits-snacks-packed-foods,Milkybar Nestle (Rs.5 x 4 Nos) 1 Pack,20,19
805,biscuits-snacks-packed-foods,Nice Time Britannia 80 gms (Pack of 2),20,19
806,biscuits-snacks-packed-foods,Parle G 130 gms (Pack of 2),20,19
807,biscuits-snacks-packed-foods,Biscuit Time Pass Britannia 150gms,20,19
808,biscuits-snacks-packed-foods,Noodles  Masala Yippee Magic Sunfeast 70 Gms (Pack of 2),24,23
809,biscuits-snacks-packed-foods,Vermicelli Roasted MTR 150Gms,25,24
810,biscuits-snacks-packed-foods,Vermicelli  Rice Anil 200 Gms,26,25
811,biscuits-snacks-packed-foods,Papad Sabbakki Town 100 Gms,28,25
812,biscuits-snacks-packed-foods,Papad Fryums Bat Town 200 Gms,30,27
813,biscuits-snacks-packed-foods,Papad Fryums Boti Papad Town 200 Gms,30,27
814,biscuits-snacks-packed-foods,Papad Fryums Wheel Town 200 Gms,30,27
815,biscuits-snacks-packed-foods,Chikki Groundnut Town 100g,32,28
816,biscuits-snacks-packed-foods,Biscuit Monaco Parle 200Gms,30,29
817,biscuits-snacks-packed-foods,Cadbury Oreo 120 gms,30,29
818,biscuits-snacks-packed-foods,UNIBIC Choco Chip Cookies 75Gms,30,29
819,biscuits-snacks-packed-foods,Sauce Chilly Town 200 Ml,40,32
820,biscuits-snacks-packed-foods,Parle Milano Choco and Hazelnut Chocolate Chip 60 g,35,33
821,biscuits-snacks-packed-foods,Jim Jam Britannia Treat 150 gms,35,33
822,biscuits-snacks-packed-foods,Soya Chunks Town 250 Gms,38,34
823,biscuits-snacks-packed-foods,Biscuit Cashew Cookies Good Day-200gms,40,38
824,biscuits-snacks-packed-foods,Snack Bar Fruit and Nut Choco UNIBIC 30Gms,40,38
825,biscuits-snacks-packed-foods,Jelly Crystals Strawberry Weikfield 90Gms,45,43
826,biscuits-snacks-packed-foods,Garlic Sev Town 200 gm,50,44
827,biscuits-snacks-packed-foods,Chutney Coconut Spicy Town 150 Gms,55,44
828,biscuits-snacks-packed-foods,Kettle Chips Potato Salted Town 100 Gms,55,44
829,biscuits-snacks-packed-foods,Potato Papad Mini Spiral Town 200gms,50,45
830,biscuits-snacks-packed-foods,Potato Papad Plain Town 200gms,50,45
831,biscuits-snacks-packed-foods,Potato Papad Round Crinckle Town 200gms,50,45
832,biscuits-snacks-packed-foods,Potato Papad Square Crinckle Town 200gms,50,45
833,biscuits-snacks-packed-foods,Congress Groundnut Town 200 gms,50,48
834,biscuits-snacks-packed-foods,Hide and Seek Parle 200 Grams,50,48
835,biscuits-snacks-packed-foods,Kettle Chips Potato Madras Chilly Town 100 Gms,60,48
836,biscuits-snacks-packed-foods,Oma Podi Town 200 gms,60,48
837,biscuits-snacks-packed-foods,Kara Boondi Town 200Gms,50,48
838,biscuits-snacks-packed-foods,Matri Town 200 gms,62,50
839,biscuits-snacks-packed-foods,Masala Poha Desi Mealz 100Gms,55,52
840,biscuits-snacks-packed-foods,Tamarinds Poha Desi Mealz 100Gms,55,52
841,biscuits-snacks-packed-foods,Energy Balls Multigrain Tropical Mango Cashew Zing The Bread Company 40Gms,55,52
842,biscuits-snacks-packed-foods,Maddur Vada Town 200 gms,68,54
843,biscuits-snacks-packed-foods,Crispy Mandakki (Puffed Rice) Town 200Gms,60,54
844,biscuits-snacks-packed-foods,Kodubale Masala Big Town 200g,70,56
845,biscuits-snacks-packed-foods,Sweet Kesari Desi Mealz 100Gms,60,57
846,biscuits-snacks-packed-foods,Yin Yangs Poha Desi Mealz 100Gms,60,57
847,biscuits-snacks-packed-foods,Palak Kara Sev Town 200 gms,72,58
848,biscuits-snacks-packed-foods,Murmura (Spicy Puffed Rice) Town 200 Gms,72,58
849,biscuits-snacks-packed-foods,Noodles Yippee Magic Classic Sunfeast 420 Gms,67,64
850,biscuits-snacks-packed-foods,Biscuit Digestive Whole Wheat McVities 400Gms,68,65
851,biscuits-snacks-packed-foods,Parle G 800 Gms,70,67
852,biscuits-snacks-packed-foods,Bhel with Namkeen Town 200Gms,70,67
853,biscuits-snacks-packed-foods,Spread English Mustard Veeba 300g,74,70
854,biscuits-snacks-packed-foods,Idly and Dosa Batter ID 1 Kg,75,71
855,biscuits-snacks-packed-foods,Gur Batasha Town 200 Gms,85,77
856,biscuits-snacks-packed-foods,Mixture Bombay Special Town 200gms,90,80
857,biscuits-snacks-packed-foods,Bisibele Bath Desi Mealz 70Gms,90,86
858,biscuits-snacks-packed-foods,Tomato Puree Morton 850 g,95,90
859,biscuits-snacks-packed-foods,Dressing White Pasta Veeba 285 Gms,99,94
860,biscuits-snacks-packed-foods,Vegy Fried Rice Desi Mealz 70Gms,100,95
861,biscuits-snacks-packed-foods,Gulab Jamoon Town (6 Pcs),124,99
862,biscuits-snacks-packed-foods,Gulab Jamun Ready Mix 175Gms (Buy 1 Get 1 Free) MTR 1No,110,105
863,biscuits-snacks-packed-foods,Badam Peda Town 150gms,135,108
864,biscuits-snacks-packed-foods,Atta Laddu Town 300g,135,108
865,biscuits-snacks-packed-foods,Garlic Sev Town 500 gms,139,111
866,biscuits-snacks-packed-foods,Chocolate Dark Fantasy Sunfeast 300 gms,120,114
867,biscuits-snacks-packed-foods,Idli Oats Breakfast Mix MTR 500 Gms,120,114
868,biscuits-snacks-packed-foods,Tomato Ketchup Squeasy 1Kg,127,121
869,biscuits-snacks-packed-foods,Pineapple Slices Morton 850 g,130,124
870,biscuits-snacks-packed-foods,Sharbat-E-Azam Dabur 750ml,130,124
871,biscuits-snacks-packed-foods,Kesar Peda Town 150gms,150,143
872,biscuits-snacks-packed-foods,Mango Pulp (Alphanso) Morton 850 g,160,149
873,biscuits-snacks-packed-foods,Halwa Bombay Town 250g,175,166
874,biscuits-snacks-packed-foods,Gongura Pickle Future Organics 160gms,175,166
875,biscuits-snacks-packed-foods,Biscuits 7 Supergrains Digestive The Bread Company 155Gms,175,166
876,biscuits-snacks-packed-foods,Gulab jamun Ready Mix MTR 500 Gms,175,166
877,biscuits-snacks-packed-foods,Drumstick Pickle Future Organics 160gms,175,166
878,biscuits-snacks-packed-foods,Tong Garden Party Snack - Can 180 gm,175,166
879,biscuits-snacks-packed-foods,Peanut Butter With jelly Grape Sundrop 340Gms,180,171
880,biscuits-snacks-packed-foods,Chia Seeds The Bread Company 100Gms,180,171
881,biscuits-snacks-packed-foods,Pumpkin Seeds The Bread Company 100 Gms,180,171
882,biscuits-snacks-packed-foods,Rava Idli ready Mix MTR 1Kg,195,185
883,biscuits-snacks-packed-foods,Spirali Pasta Del Monte 500 Gms,200,190
884,biscuits-snacks-packed-foods,Mixture Bombay Special Town 500gms,239,191
885,biscuits-snacks-packed-foods,Mysore Pak Pure Ghee Town 300gms,249,199
886,biscuits-snacks-packed-foods,Chocolate Dark Morde 500 Gms,210,200
887,biscuits-snacks-packed-foods,Flourless Molten Chocolate Clusters The Bread Company 120Gms,220,209
888,biscuits-snacks-packed-foods,Ginger Herbal Pickle with Olive Oil Future Organics 160gms,225,214
889,biscuits-snacks-packed-foods,Garlic Pearl With Olive Oil Pickle Future Organics 160gms,225,214
890,biscuits-snacks-packed-foods,6-in-1 Seeds Mix The Bread Company 150Gms,240,228
891,biscuits-snacks-packed-foods,Badam Powder MTR 500 g Jar,250,233
892,biscuits-snacks-packed-foods,Kaju Katli (Cashew) Town 200Gms,249,237
893,biscuits-snacks-packed-foods,DIBL Chocolate Spread 330Gms,279,265
894,biscuits-snacks-packed-foods,Essence Vanilla Bush 500ml,296,281
895,biscuits-snacks-packed-foods,DIBL Chocolate Hazelnut Spread 330Gms,299,284
896,biscuits-snacks-packed-foods,Saffron Honey Future Organics 250gms,350,285
897,biscuits-snacks-packed-foods,Sheesham Honey Future Organics 250gms,300,285
898,biscuits-snacks-packed-foods,Thulasi Honey Future Organics 250gms,300,285
899,biscuits-snacks-packed-foods,Turmeric Honey Future Organics 250gms,300,285
900,biscuits-snacks-packed-foods,Honey Weight Watchers Future Organics 250gms,300,285
901,biscuits-snacks-packed-foods,Pasta Fusilli Del Monte  1 KG,325,309
902,biscuits-snacks-packed-foods,Spreads Ghee Meets Banana Caramel Epigamia 250g,350,333
903,biscuits-snacks-packed-foods,Halwa Badam Town 300 Gms,389,370
904,biscuits-snacks-packed-foods,Noodles  Masala Maggi 420 Gms,67,64
905,biscuits-snacks-packed-foods,Magaj Town 100 Gms,40,36
906,biscuits-snacks-packed-foods,Olives Black Pitted Del Monte 450 g,190,181
907,biscuits-snacks-packed-foods,Aloo Tikki Mccain 400 Gms,90,86
908,biscuits-snacks-packed-foods,Nuggets Cheesy Chilly McCain 250Gms,130,124
909,biscuits-snacks-packed-foods,Nuggets Cheesy Chilly McCain 400Gms,200,190
910,biscuits-snacks-packed-foods,French Fries Mccain 750Gms,165,157
911,biscuits-snacks-packed-foods,Veggie Burger Patty Mccain 300 Gms,110,105
912,biscuits-snacks-packed-foods,Smiles Mccain 175Gms,49,47
913,biscuits-snacks-packed-foods,Kettle Potato Chips 65 Masala Town 100gms,50,40
914,biscuits-snacks-packed-foods,Smiles Mccain Aloo Tikki 415Gms,110,105
915,biscuits-snacks-packed-foods,Super Wedges Mccain Aloo Tikki 400 Gms,115,109
916,biscuits-snacks-packed-foods,Veggie Nuggets Mccain Aloo Tikki 325Gms,124,118
917,biscuits-snacks-packed-foods,Potato Cheese Shotz Mccain Aloo Tikki 400 Gms,195,185
918,biscuits-snacks-packed-foods,Britannia Bourbon Biscuits 66 gms,10,10
919,biscuits-snacks-packed-foods,Chips Potato Madras Chilly (Small Size) Town 100 Gms,40,32
920,biscuits-snacks-packed-foods,Honey Patanjali 1 Kg,275,261
921,personal-care,Mask Disposable Three Layer 1 No,25,24
922,personal-care,Mask Respirator Venus V 410 - 1No,400,380
923,personal-care,Hand Sanitizer Altherub 500ml (Pack of 2),500,475
924,personal-care,Soap Alove Vera Neem Future Organics 75Gms,100,95
925,personal-care,Soap Aloe Vera Red Sandal Future Organics 75Gms,100,95
926,personal-care,Soap Alove Vera Thulasi Future Organics 75Gms,100,95
927,personal-care,Neem Powder Madilu 100Gms,100,95
928,personal-care,Shampoo Color Protecting Dove intense repair 180ml,110,105
929,personal-care,Shampoo Hair Fallctrl Pantene 180 Ml,115,109
930,personal-care,Face Wash Morning Energy Clean and Clear 100 ml,135,128
931,personal-care,Shampoo Advance Total Repairing 5 Loreal Paris 192.5 ml,135,128
932,personal-care,Shampoo Cool Mnthl Head and Shoulder 180 Ml,145,138
933,personal-care,Shampoo Smooth & Silky Head and Shoulder 180 Ml,145,138
934,personal-care,Hand Sanitizer Lemon No Rinse 500ml (Pack of 2),500,475
935,personal-care,Hand Sanitizer Mint No Rinse 500ml (Pack of 2),500,475
936,personal-care,Hand Sanitizer Raspberry No Rinse 500ml (Pack of 2),500,475
937,personal-care,Hand Sanitizer Theruptor 500ml (Pack of 2) 1No,500,475
938,personal-care,After Shave Splash Future Organics 100 ml,600,570
939,personal-care,Hand Sanitizer Lemon No Rinse 5 Ltr,2500,2375
940,personal-care,Hand Sanitizer Raspberry No Rinse 5 Ltr,2500,2375
941,personal-care,Face Wash Oil Clear Garnier 50 Gms,90,86
942,personal-care,Soap Lifebuoy Total 125 gms 1 no,25,24
943,personal-care,Sanitary Pads Bella Regular Softi Wings 8 Nos,30,29
944,personal-care,Soap Margo 100 gms 1 no,30,29
945,personal-care,Soap Cool Dettol 75 Gms,30,29
946,personal-care,Soap Original Dettol 75 Gms,30,29
947,personal-care,Sanitary Pads Bella Regular Drai Wings 8 Nos,32,30
948,personal-care,Soap Mysore Sandal 75 gms 1 no,38,36
949,personal-care,Hair Oil  Coconut 100% pure Parachute 100 Ml,39,37
950,personal-care,Tooth Brush Super Flexible Saver Pack Colgate 2 pc,40,38
951,personal-care,Soap Transparent With Glycerine Medimix 125 G,40,38
952,personal-care,Soap Pure and Gentle Pears 100 Gms,40,38
953,personal-care,Tooth Paste Strong Teeth Colgate 100 Gms,50,44
954,personal-care,Tooth Paste Cavity Protection Pepsodent 80 Gms,50,48
955,personal-care,Soap Cool Dettol 120 Gms,50,48
956,personal-care,Soap Hamam 150 gms 1 no,50,48
957,personal-care,Baby Soap Rich Moisture Dove 75 gms,52,49
958,personal-care,Tooth Paste Colgate Cibaca 175 Gms,55,52
959,personal-care,Tooth Brush Zigzag Saver Pack Colgate 2 pc,60,57
960,personal-care,Soap Mysore Sandal 125 gms 1 no,62,59
961,personal-care,Soap Mysore Sandal 150gms 1No,75,71
962,personal-care,Sanitary Pads Whisper Ultra Clean - XL Wings 7,80,76
963,personal-care,Sanitary Pads Whisper Ultra Nights 5 Nos,85,81
964,personal-care,Cold Cream Ponds 49 Gms,85,81
965,personal-care,Amla Hair Oil Dabur 180 ml,88,84
966,personal-care,Babyrub Vicks 25 ML,89,85
967,personal-care,Sanitary Pads Bella Maxi Softi Wings 15 Nos,90,86
968,personal-care,Conditioner Smooth and Shine Tresemme 80 ml,90,86
969,personal-care,Tooth Paste Maxfresh Blue Colgate 150 Gms,92,87
970,personal-care,Sanitary Pads Bella Maxi Drai Wings 15 Nos,93,88
971,personal-care,Tooth Paste Strong Teeth Colgate 200 Gms,95,90
972,personal-care,Tooth Paste Red Dabur 200 g,95,90
973,personal-care,Moisturiser Shea Smooth Nivea 75 ml,95,90
974,personal-care,Tooth Paste Active Salt Colgate 200 Gms,97,92
975,personal-care,Colgate Total Toothpaste 120Gms,97,92
976,personal-care,Soap Alove Vera Lavender Future Organics 75Gms,100,95
977,personal-care,Soap Panchagavya Future Organics 75Gms,100,95
978,personal-care,Soap Saffron Future Organics 75Gms,100,95
979,personal-care,Soap Alove Vera Charcoal Future Organics 75Gms,110,105
980,personal-care,Soap Alove Vera Coffee Future Organics 75Gms,110,105
981,personal-care,Soap Alove Vera Lemongrass Future Organics 75Gms,110,105
982,personal-care,Soap Alove Vera White Lily Future Organics 75Gms,110,105
983,personal-care,Bee Wax Lip Balm Chocolate Madilu 20Gms,110,105
984,personal-care,Bee Wax Lip Balm Lavender Madilu 20Gms,110,105
985,personal-care,Bee Wax Lip Balm Lemon Madilu 20Gms,110,105
986,personal-care,Bee Wax Lip Balm Mango Madilu 20Gms,110,105
987,personal-care,Bee Wax Lip Balm Orange Madilu 20Gms,110,105
988,personal-care,Soap Parijatham Honey with Goat Milk Future Organics 75Gms,110,105
989,personal-care,Bee Wax Lip Balm Peach Madilu 20Gms,110,105
990,personal-care,Bee Wax Lip Balm Rose Madilu 20Gms,110,105
991,personal-care,Soap Alove Vera Sampangi Future Organics 75Gms,110,105
992,personal-care,Soap Almond Honey with Goat Milk Future Organics 100Gms,120,114
993,personal-care,Soap Charcoal Lavender with Goat Milk Future Organics 100Gms,120,114
994,personal-care,Soap Charcoal Tea Tree Future Organics 100Gms,120,114
995,personal-care,Soap Cinnamon Honey with Goat Milk Future Organics 100Gms,120,114
996,personal-care,Soap Lavender Honey with Goat Milk Future Organics 100Gms,120,114
997,personal-care,Soap Lemon Honey with Goat Milk Future Organics 100Gms,120,114
998,personal-care,Soap Moringa Honey with Goat Milk Future Organics 100Gms,120,114
999,personal-care,Soap Neem Honey with Goat Milk Future Organics 100Gms,120,114
1000,personal-care,Soap Saffron with Goat Milk Future Organics 100Gms,120,114
1001,personal-care,Soap Thulasi Honey with Goat Milk Future Organics 100Gms,120,114
1002,personal-care,Soap Turmeric Honey with Goat Milk Future Organics 100Gms,120,114
1003,personal-care,Soap Kalonji Future Organics 100 Gms,120,114
1004,personal-care,Moringa Leaf Powder Madilu 100Gms,125,119
1005,personal-care,Honey Face Pack Cinnamon Future Organics 30gms,125,119
1006,personal-care,Honey Face Pack Tea Tree Future Organics 30gms,125,119
1007,personal-care,Honey Face Pack Almond Future Organics 30gms,125,119
1008,personal-care,Honey Face Pack Turmeric Future  Organics 30gms,125,119
1009,personal-care,Honey Face Pack Turmeric Future Organics 30gms,125,119
1010,personal-care,Honey Face pack Future  Organics 30gms,125,119
1011,personal-care,Honey Face Pack  Tea Tree Future  Organics 30gms,125,119
1012,personal-care,Honey Face Pack Future Cinnamon  Organics 30gms,125,119
1013,personal-care,Instant Fairness Mens Fair and Lovely 50g,130,124
1014,personal-care,Face Wash Morning Energy lemon Clean and Clear 100 Ml,135,128
1015,personal-care,Shampoo 6 Oil Nourish Loreal Paris 192.5 ml,135,128
1016,personal-care,Deo Spray Perfume Doll Magic Eva 125ml,140,133
1017,personal-care,Deo Spray Perfume Morning Blush Eva 125ml,140,133
1018,personal-care,Soap Pure and Gentle Pears 125 Gms Pack of 3,140,139
1019,personal-care,Hand Wash Liquid Refill Aloe Vera Dettol 175 Ml (Buy 3 Save Rs.40) 1 Pack,146,139
1020,personal-care,Alovera Powder Madilu 100Gms,150,143
1021,personal-care,Essential Oil Aysuh Jasmine Future Organics 20Ml,150,143
1022,personal-care,Essential Oil Ayush Aromatherapy Jasmine Future Organics 20ml,150,143
1023,personal-care,Essential Oil Ayush Lemon Grass Future Organics 20Ml,150,143
1024,personal-care,Essential Oil Ayush Lavender Future Organics 20Ml,150,143
1025,personal-care,Essential Oil Ayush Aromatherapy Gulabi Rose Future Organics 20ml,150,143
1026,personal-care,Traditional Hair Wash For Men Future Organics 100 gms,150,143
1027,personal-care,Essential Oil Ayush Gulabi Rose Future Organics 20Ml,150,143
1028,personal-care,Tooth Paste Rapid Relief Sensodyne 80 g,160,152
1029,personal-care,Moov 50 Gms,169,161
1030,personal-care,Talc Dream Flower Ponds 200 Gms,170,162
1031,personal-care,Tooth Paste Fresh Gel Sensodyne 150 g,180,171
1032,personal-care,Conditioner Intense Repair Dove 175ml,190,181
1033,personal-care,Washing Powder Oxi Action Stain Remover Vanish 400 Gms,199,189
1034,personal-care,Amla Hair Oil Dabur 450 ml,199,189
1035,personal-care,Essential Oil Avocado Future Organics 15ml,200,190
1036,personal-care,Essential Oil Aysuh Parijatham Future Organics 20Ml,200,190
1037,personal-care,Essential Oil Turmeric Future Organics 15ml,200,190
1038,personal-care,Hibiscus Hair Wash For Women Future Organics 100 gms,200,190
1039,personal-care,Essential Oil Almond Future Organics 15ml,200,190
1040,personal-care,Strawberry Gel Face Wash Lakme 100 g,205,195
1041,personal-care,Soap Mysore Sandal 150gms (3 in 1) 1Pack,220,209
1042,personal-care,Hair Protine Pack Madilu 100Gms,220,209
1043,personal-care,Spray Moov 80 Gms,220,209
1044,personal-care,Ashwagandha Powder Madilu 100Gms,225,214
1045,personal-care,Premium Henna Hair Treatment Powder Madilu 100Gms,225,214
1046,personal-care,Deo Spray Voyage Park Avenue 150ml,240,228
1047,personal-care,Sanitary Pads Whisper Ultra Clean - XL Soft 30 Nos,244,232
1048,personal-care,Jeera Lehaym (Weight Management Drink) Madilu 160Gms,250,238
1049,personal-care,Deodorant Fragrant Body Deodorizer NIVEA MEN 120ml,250,238
1050,personal-care,Premium Bath Salt Jasmine (For Relaxation) Madilu 180Gms,259,246
1051,personal-care,Alovera Cucumber Gel (Sooths Irritated Skin) Madilu 100Gms,275,261
1052,personal-care,Alovera Papaya Gel (Anti Inflammatory) Madilu 100Gms,275,261
1053,personal-care,Alovera Rose Extract Gel Madilu 100Gms,275,261
1054,personal-care,Alovera Hibiscus Hair Gel Madilu 100Gms,300,285
1055,personal-care,Jujube Honey Future Organics 250gms,300,285
1056,personal-care,Alovera Lime After Shave and Post Waxing Gel Madilu 100Gms,300,285
1057,personal-care,9Herbs Hair Shampoo Future Organics 200 ml,300,285
1058,personal-care,Turmeric Latte Mix Madilu 100Gms,300,285
1059,personal-care,Uttareni Mouth Wash Powder Future Organics 100gms,300,285
1060,personal-care,Essential Oil Tea Tree Future Organics 15ml,300,285
1061,personal-care,Alovera Sandal Gel (Anti Aging) Madilu 100Gms,325,309
1062,personal-care,Aromatheraphy and Tradition Handmade Soaps Future Organics 1 Pack,350,333
1063,personal-care,Natural Exotic Sweetner Future Organics 180Gms 1 Box,350,333
1064,personal-care,Kalonji Hair Oil Future Organics 100gms,350,333
1065,personal-care,Sanitary Pads Whisper Ultra Clean - XL Plus 44 Nos,430,379
1066,personal-care,Diapers Pants Mamy pants standard 46 pants,399,379
1067,personal-care,Capsules Richlife Lauric and Omega 3-6-9 (30 Softgels) Vaamaa 1 No,400,380
1068,personal-care,Sanitary Pads Whisper Ultra Soft - XL 50 Nos,410,390
1069,personal-care,Shampoo Advanced Hairfall Solution Pantene 650 Ml,450,428
1070,personal-care,Diapers Wonder Pants Huggies S 42 pcs,475,451
1071,personal-care,Diapers Wonder Pants Huggies M 38 pcs,499,474
1072,personal-care,Diapers Wonder Pants Huggies L 32 pcs,499,474
1073,personal-care,Shampoo Anti Dandruff Smooth and Silky Head and Shoulder 650 Ml,500,475
1074,personal-care,Bee Pollen Naturally Nutritious Future Organics 100 gms,625,594
1075,personal-care,Diapers Wonder Pants Huggies XL 38 pcs,699,629
1076,personal-care,Diapers Wonder Pants Huggies M 54 pcs,699,629
1077,personal-care,Diapers Pants Mamy Poko Medium 52,699,664
1078,personal-care,Diapers Pants Aloevera Pampers  XL 36Pcs,699,664
1079,personal-care,Diapers Wonder Pants Huggies M 76 pcs,999,899
1080,personal-care,Diapers Baby Pants Himalaya S 80 pcs,1000,900
1081,personal-care,Diapers Wonder Pants Huggies S 86 pcs,1049,944
1082,personal-care,Diapers Pants Pampers S 86 pcs,1049,944
1083,personal-care,Diapers Wonder Pants Huggies L 64 pcs,1049,944
1084,personal-care,Diapers Baby Pants Himalaya  L 76 pcs,1100,990
1085,personal-care,Face Wash White Beauty Ponds 15 gms,25,24
1086,personal-care,Moisturiser Nivea 29 Gms,50,48
1087,personal-care,ear buds 60 nos,38.5,37
1088,personal-care,Sanitary Pads Sofy Extra Long 15 Nos,85,81
1089,personal-care,Antiseptic Liquid Dettol 250 ml,105.6,100
1090,household-items,Toilet Cleaner Fresh and Clean Lime Fresh Domex 500ml,87,83
1091,household-items,Dishwash Liquid Pril 425 Ml,98,93
1092,household-items,Repellant Black HIT 225 ml,99,94
1093,household-items,Toilet Cleaner Power Plus Orange Harpic 1 Ltr,168,160
1094,household-items,Floor Cleaner Pine Lizol 975 ml,179,170
1095,household-items,Washing Powder Surf Excel 1.5 Kg,180,171
1096,household-items,Washing Liquid Matic Ariel 1 Ltr,225,214
1097,household-items,Washing Liquid Matic Surf Excel Front Load 1 ltr,235,223
1098,household-items,Washing Liquid Comfort Fabric Morning Fresh 200 Ml,55,52
1099,household-items,Washing Liquid Comfort Fabric Anti Bacterial 200 Ml,56,53
1100,household-items,Washing Liquid Comfort Fabric Lily Fresh 200 Ml,56,53
1101,household-items,Washing Powder (Top Load) Surf Excel 2 Kg,449,427
1102,household-items,Household and Glass Cleaner Colin 250 ml,58,55
1103,household-items,Liquid Stiffener Revive 200 ml,59,56
1104,household-items,Washing Powder Surf Excel Easy Wash 500g,62,59
1105,household-items,Household and Glass Cleaner Aro 500 Ml,82,78
1106,household-items,Floor Cleaner Floral Lizol 500 ml,89,85
1107,household-items,Household and Glass Cleaner Colin 500 Ml,89,85
1108,household-items,Floor Cleaner Citrus Lizol 500 ml,93,88
1109,household-items,Toilet Cleaner Power Plus Original Harpic 500 ml,103,98
1110,household-items,Washing Liquid Matic Surf Excel Top Load 500 ml,105,100
1111,household-items,Washing Powder (Top Load) Surf Excel 500Gms,112,106
1112,household-items,Washing Liquid Matic Surf Excel Front Load 500 ml,115,109
1113,household-items,Washing Powder Surf Excel Easy Wash 1Kg,124,118
1114,household-items,Washing Powder Quick Wash Surf Excel 1Kg,180,171
1115,household-items,Washing Liquid Matic Surf Excel Top Load 1 ltr,209,199
1116,household-items,Washing Powder (Top Load) Surf Excel 1 Kg,225,214
1117,household-items,Surf-Excel(Front Load)-1kg,250,238
1118,household-items,Floor Cleaner Citrus Lizol 2 ltr,362,344
1119,household-items,Mop with Stick Cotton-Scotch Brite 1 No,375,356
1120,household-items,Washing Powder (Front Load) Surf Excel 2 Kg,530,504
1121,household-items,Washing Bar Active Wheel 120 gms,5,5
1122,household-items,Dishwash Bar Vim 150 Gms,10,9
1123,household-items,Match Box Homelites 1 box,10,9
1124,household-items,Agarbathi (3 in 1) Cycle 19Gms,10,10
1125,household-items,Washing Bar OK Active Wheel 150 gms,10,10
1126,household-items,Agarbathi Anushri Mangaldeep 70s 1 No,20,19
1127,household-items,Dishwash Bar Vim 326 Gms,20,19
1128,household-items,Match Box Homelites (Pack of 2),20,19
1129,household-items,Bleaching Powder Zermisol 250 Gms,20,19
1130,household-items,Instant Sambrani Sugandhi 1 Pack,20,19
1131,household-items,Washing Bar Surf Excel 105 Gms (Pack of 2),20,19
1132,household-items,Dishwash Bar Vim 250 Gms,20,19
1133,household-items,Dishwash Powder Sabena 500 Gms (Pack of 2),24,23
1134,household-items,Hand Wash Lifebuoy 80 Ml,25,24
1135,household-items,Washing Bar Surf Excel 250 Gms,25,24
1136,household-items,Scruber Nylon Town 1 Pc,25,24
1137,household-items,Betel Nut plates Small Town Pack of 5,33,26
1138,household-items,Cloth Duster 1 Pc,30,29
1139,household-items,Cloth Glass 1 Pc,30,29
1140,household-items,Dishwash Bar Pril 350 Gms,34,32
1141,household-items,Brooms Coconut Town 1 No,38,34
1142,household-items,Dishwash Liquid Vim 250 Ml,45,43
1143,household-items,Shoe Polish White Liquid Cherry Blossom 75 ml,45,43
1144,household-items,Dish shine Round Exo 500 Gms,48,46
1145,household-items,Copper and Brass Shine Powder Pitambari 200gms,50,48
1146,household-items,Washing Liquid Blue Robin 150 ml,50,48
1147,household-items,Washing Liquid Cuffs and Collars Robin 200 ml,50,48
1148,household-items,500g Pickle Bottle(Empty) Town 1No,60,48
1149,household-items,Washing Liquid RIN (Ala) 500 Ml,52,49
1150,household-items,Washing Powder Wheel 900 Gms,53,49
1151,household-items,Washing Tide powder jasmine and Rose 500g,53,50
1152,household-items,Salt Rock Powder Himalayan Organic Town 500Gms,64,58
1153,household-items,Garbage Bags Large Plastobag 1 Pack,70,67
1154,household-items,Floor Cleaner Lavenderl Lizol 500 ml,82,78
1155,household-items,Toilet Cleaner Fresh and Clean Ocean Fresh Domex 500ml,87,83
1156,household-items,Phenoil Germisol 1 Ltr,90,86
